background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_background,cancel_class2_background,target_loss_share,arm,focal_probability,realized_focal_loss_share,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.08674101610904585,0.7195205479452055,0.7195205479452055,0.9103119584055459,0.016658733936220846,0.017114384748700175,0.9132589838909542,0.9034582132564841,0.08968804159445408,0.08674101610904585,0.09654178674351585,0.5047945205479452,0.21472602739726027,0.5047945205479452,0.21472602739726027,0.01734820322180917,0.016570605187319884,0.009800770634470046,-0.009800770634470005,-0.0007775980344892873,2076,3228,1388,3228,1388,2948,1254,280,134,0,0,0,0,2948,1254,0.0,0.0,0.0,0.01662143826322931,0.01674641148325359,0.08674101610904585,0.09654178674351585,0.0,0.0,0.0,0.0,4616,4616
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09822263797942002,0.7125,0.7125,0.8985100410278557,0.01682287911559721,0.01813863096523429,0.90177736202058,0.8911516853932584,0.10148995897214425,0.09822263797942002,0.10884831460674158,0.4952054794520548,0.2172945205479452,0.4952054794520548,0.2172945205479452,0.015590894917368257,0.023876404494382022,0.010625676627321612,-0.010625676627321556,0.008285509577013765,2077,3207,1424,3207,1424,2892,1269,315,155,0,0,0,0,2892,1269,0.0,0.0,0.0,0.014522821576763486,0.02206461780929866,0.09822263797942002,0.10884831460674158,0.0,0.0,0.0,0.0,4631,4631
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10114734299516909,0.7226027397260274,0.7226027397260274,0.9013663535439795,0.01705352913311227,0.017506404782237403,0.898852657004831,0.9074344023323615,0.09863364645602049,0.10114734299516909,0.09256559766763849,0.5097602739726027,0.2131849315068493,0.5097602739726027,0.2131849315068493,0.016908212560386472,0.018950437317784258,-0.008581745327530532,0.008581745327530602,0.0020422247573977856,2078,3312,1372,3312,1372,2977,1245,335,127,0,0,0,0,2977,1245,0.0,0.0,0.0,0.016123614376889486,0.01927710843373494,0.10114734299516909,0.09256559766763849,0.0,0.0,0.0,0.0,4684,4684
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.094694632942628,0.7212328767123287,0.7212328767123287,0.9023136246786633,0.016144349477682812,0.016066838046272493,0.905305367057372,0.8955119214586256,0.09768637532133675,0.094694632942628,0.10448807854137447,0.502568493150685,0.21866438356164383,0.502568493150685,0.21866438356164383,0.0175817396668723,0.012622720897615708,0.009793445598746398,-0.009793445598746467,-0.0049590187692565915,2079,3242,1426,3242,1426,2935,1277,307,149,0,0,0,0,2935,1277,0.0,0.0,0.0,0.01805792163543441,0.011746280344557557,0.094694632942628,0.10448807854137447,0.0,0.0,0.0,0.0,4668,4668
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10642201834862386,0.7217465753424658,0.7217465753424658,0.8985290982732893,0.021826809015421115,0.021956938819015136,0.8935779816513761,0.9099225897255454,0.10147090172671072,0.10642201834862386,0.09007741027445461,0.5003424657534247,0.2214041095890411,0.5003424657534247,0.2214041095890411,0.022324159021406727,0.0211118930330753,-0.016344608074169265,0.01634460807416925,-0.0012122659883314277,2080,3270,1421,3270,1421,2922,1293,348,128,0,0,0,0,2922,1293,0.0,0.0,0.0,0.022245037645448322,0.02088167053364269,0.10642201834862386,0.09007741027445461,0.0,0.0,0.0,0.0,4691,4691
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10467233009708737,0.7188356164383561,0.7188356164383561,0.8966253737718923,0.010004764173415913,0.010252029047415635,0.8953276699029126,0.8997113997113997,0.10337462622810764,0.10467233009708737,0.10028860028860029,0.5053082191780822,0.21352739726027398,0.5053082191780822,0.21352739726027398,0.011529126213592233,0.007215007215007215,-0.0043837298084871135,0.004383729808487086,-0.004314118998585018,2081,3296,1386,3296,1386,2951,1247,345,139,0,0,0,0,2951,1247,0.0,0.0,0.0,0.011860386309725517,0.0056134723336006415,0.10467233009708737,0.10028860028860029,0.0,0.0,0.0,0.0,4682,4682
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09777777777777778,0.6974315068493151,0.6974315068493151,0.9023039432875498,0.014485637122514118,0.013735046521931768,0.9022222222222223,0.9024926686217009,0.09769605671245016,0.09777777777777778,0.09750733137829912,0.48664383561643837,0.2107876712328767,0.48664383561643837,0.2107876712328767,0.014603174603174604,0.011730205278592375,-0.0002704463994785966,0.000270446399478666,-0.0028729693245822287,2082,3150,1364,3150,1364,2842,1231,308,133,0,0,0,0,2842,1231,0.0,0.0,0.0,0.015130190007037298,0.012997562956945572,0.09777777777777778,0.09750733137829912,0.0,0.0,0.0,0.0,4514,4514
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10084295972525757,0.7051369863013699,0.7051369863013699,0.8975588491717524,0.014327343370568237,0.014167393199651265,0.8991570402747424,0.8938628158844766,0.1024411508282476,0.10084295972525757,0.10613718411552346,0.4931506849315068,0.21198630136986302,0.4931506849315068,0.21198630136986302,0.012800499531689042,0.017328519855595668,0.005294224390265834,-0.005294224390265889,0.004528020323906626,2083,3203,1385,3203,1385,2880,1238,323,147,0,0,0,0,2880,1238,0.0,0.0,0.0,0.012152777777777778,0.01938610662358643,0.10084295972525757,0.10613718411552346,0.0,0.0,0.0,0.0,4588,4588
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.11043132456408687,0.7164383561643836,0.7164383561643836,0.891160809371672,0.017447418738049714,0.017891373801916934,0.8895686754359131,0.8948106591865358,0.108839190628328,0.11043132456408687,0.10518934081346423,0.49794520547945204,0.2184931506849315,0.49794520547945204,0.2184931506849315,0.01896604466197614,0.015427769985974754,-0.005241983750622681,0.005241983750622639,-0.0035382746760013843,2084,3269,1426,3269,1426,2908,1276,361,150,0,0,0,0,2908,1276,0.0,0.0,0.0,0.018569463548830812,0.014890282131661442,0.11043132456408687,0.10518934081346423,0.0,0.0,0.0,0.0,4695,4695
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.1045481393975192,0.7309931506849315,0.7309931506849315,0.8973711882229233,0.024138739161003047,0.02355415352260778,0.8954518606024808,0.902118334550767,0.10262881177707676,0.1045481393975192,0.09788166544923302,0.5191780821917809,0.21147260273972604,0.5191780821917809,0.21147260273972604,0.02303603071470762,0.02483564645726808,-0.006666473948286122,0.006666473948286178,0.001799615742560462,2085,3386,1369,3386,1369,3032,1235,354,134,0,0,0,0,3032,1235,0.0,0.0,0.0,0.023746701846965697,0.025101214574898785,0.1045481393975192,0.09788166544923302,0.0,0.0,0.0,0.0,4755,4755
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09495896834701055,0.7450342465753425,0.7450342465753425,0.9045738045738045,0.035164330039071476,0.03471933471933472,0.9050410316529894,0.9034334763948498,0.09542619542619543,0.09495896834701055,0.09656652360515021,0.5287671232876713,0.21626712328767123,0.5287671232876713,0.21626712328767123,0.0313599062133646,0.04291845493562232,0.0016075552581396035,-0.001607555258139659,0.01155854872225772,2086,3412,1398,3412,1398,3088,1263,324,135,0,0,0,0,3088,1263,0.0,0.0,0.0,0.03173575129533679,0.043547110055423596,0.09495896834701055,0.09656652360515021,0.0,0.0,0.0,0.0,4810,4810
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09750975097509751,0.7315068493150685,0.7315068493150685,0.9044896230410843,0.022477171622570825,0.022024565861922914,0.9024902490249025,0.9092872570194385,0.09551037695891572,0.09750975097509751,0.09071274298056156,0.5150684931506849,0.21626712328767123,0.5150684931506849,0.21626712328767123,0.0213021302130213,0.023758099352051837,-0.006797007994535975,0.006797007994535947,0.002455969139030536,2087,3333,1389,3333,1389,3008,1263,325,126,0,0,0,0,3008,1263,0.0,0.0,0.0,0.02127659574468085,0.025336500395882817,0.09750975097509751,0.09071274298056156,0.0,0.0,0.0,0.0,4722,4722
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09743272502319827,0.7294520547945206,0.7294520547945206,0.9027336300063573,0.016666666666666666,0.01758847213392668,0.9025672749768018,0.9030955585464334,0.09726636999364272,0.09743272502319827,0.09690444145356662,0.49965753424657533,0.22979452054794522,0.49965753424657533,0.22979452054794522,0.016084132384781936,0.02086137281292059,-0.0005282835696316379,0.0005282835696316518,0.004777240428138655,2088,3233,1486,3233,1486,2918,1342,315,144,0,0,0,0,2918,1342,0.0,0.0,0.0,0.015421521590130226,0.019374068554396422,0.09743272502319827,0.09690444145356662,0.0,0.0,0.0,0.0,4719,4719
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.0947238506633755,0.7224315068493151,0.7224315068493151,0.9061426116838488,0.02820573595638777,0.02813573883161512,0.9052761493366245,0.9081272084805654,0.0938573883161512,0.0947238506633755,0.09187279151943463,0.5023972602739726,0.22003424657534246,0.5023972602739726,0.22003424657534246,0.029929034248688677,0.02402826855123675,-0.002851059143940904,0.002851059143940876,-0.005900765697451928,2089,3241,1415,3241,1415,2934,1285,307,130,0,0,0,0,2934,1285,0.0,0.0,0.0,0.02931152010906612,0.025680933852140077,0.0947238506633755,0.09187279151943463,0.0,0.0,0.0,0.0,4656,4656
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10175120772946859,0.7323630136986301,0.7323630136986301,0.8996634413125789,0.029459901800327332,0.030500631047538914,0.8982487922705314,0.9029126213592233,0.10033655868742111,0.10175120772946859,0.0970873786407767,0.509417808219178,0.22294520547945204,0.509417808219178,0.22294520547945204,0.03170289855072464,0.027739251040221916,-0.004663829088691895,0.004663829088691895,-0.003963647510502724,2090,3312,1442,3312,1442,2975,1302,337,140,0,0,0,0,2975,1302,0.0,0.0,0.0,0.03092436974789916,0.026113671274961597,0.10175120772946859,0.0970873786407767,0.0,0.0,0.0,0.0,4754,4754
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09653092006033183,0.7323630136986301,0.7323630136986301,0.9030827702702703,0.01730184708908113,0.01710304054054054,0.9034690799396682,0.9021815622800844,0.09691722972972973,0.09653092006033183,0.09781843771991555,0.5128424657534246,0.21952054794520548,0.5128424657534246,0.21952054794520548,0.01689291101055807,0.017593244194229415,0.0012875176595837923,-0.0012875176595837229,0.0007003331836713464,2091,3315,1421,3315,1421,2995,1282,320,139,0,0,0,0,2995,1282,0.0,0.0,0.0,0.01702838063439065,0.01794071762870515,0.09653092006033183,0.09781843771991555,0.0,0.0,0.0,0.0,4736,4736
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.0999099909990999,0.7277397260273972,0.7277397260273972,0.9025270758122743,0.01788235294117647,0.01698874495646634,0.9000900090009001,0.9084302325581395,0.09747292418772563,0.0999099909990999,0.09156976744186046,0.5136986301369864,0.21404109589041095,0.5136986301369864,0.21404109589041095,0.018901890189018902,0.012354651162790697,-0.008340223557239401,0.008340223557239443,-0.006547239026228205,2092,3333,1376,3333,1376,3000,1250,333,126,0,0,0,0,3000,1250,0.0,0.0,0.0,0.02,0.0128,0.0999099909990999,0.09156976744186046,0.0,0.0,0.0,0.0,4709,4709
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09738863287250384,0.7183219178082192,0.7183219178082192,0.9042897176115542,0.025506555423122766,0.025220952791549903,0.9026113671274961,0.9082369942196532,0.09571028238844578,0.09738863287250384,0.09176300578034682,0.5030821917808219,0.21523972602739727,0.5030821917808219,0.21523972602739727,0.027035330261136713,0.020953757225433526,-0.005625627092157082,0.005625627092157012,-0.006081573035703187,2093,3255,1384,3255,1384,2938,1257,317,127,0,0,0,0,2938,1257,0.0,0.0,0.0,0.026889040163376447,0.022275258552108195,0.09738863287250384,0.09176300578034682,0.0,0.0,0.0,0.0,4639,4639
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09422674244690397,0.7373287671232877,0.7373287671232877,0.9034830046160303,0.030190431955411056,0.029164918170373477,0.905773257553096,0.8981026001405481,0.09651699538396978,0.09422674244690397,0.10189739985945186,0.5184931506849315,0.21883561643835617,0.5184931506849315,0.21883561643835617,0.029015854023332337,0.029515108924806747,0.00767065741254791,-0.007670657412547882,0.0004992549014744101,2094,3343,1423,3343,1423,3028,1278,315,145,0,0,0,0,3028,1278,0.0,0.0,0.0,0.030052840158520475,0.03051643192488263,0.09422674244690397,0.10189739985945186,0.0,0.0,0.0,0.0,4766,4766
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10255620572836464,0.7287671232876712,0.7287671232876712,0.9022683909264363,0.02631578947368421,0.027347890608437567,0.8974437942716353,0.9129251700680272,0.09773160907356371,0.10255620572836464,0.08707482993197278,0.49897260273972605,0.22979452054794522,0.49897260273972605,0.22979452054794522,0.028333846627656298,0.025170068027210883,-0.01548137579639186,0.01548137579639186,-0.0031637786004454146,2095,3247,1470,3247,1470,2914,1342,333,128,0,0,0,0,2914,1342,0.0,0.0,0.0,0.027110501029512696,0.02459016393442623,0.10255620572836464,0.08707482993197278,0.0,0.0,0.0,0.0,4717,4717
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.10292326431181487,0.727054794520548,0.727054794520548,0.8997037663986458,0.025164628410159925,0.02496826068556919,0.8970767356881851,0.9056865464632455,0.10029623360135421,0.10292326431181487,0.09431345353675451,0.5044520547945206,0.22363013698630138,0.5044520547945206,0.22363013698630138,0.02405602923264312,0.027045769764216365,-0.0086098107750604,0.008609810775060359,0.002989740531573245,2096,3284,1442,3284,1442,2946,1306,338,136,0,0,0,0,2946,1306,0.0,0.0,0.0,0.02477936184657162,0.026033690658499236,0.10292326431181487,0.09431345353675451,0.0,0.0,0.0,0.0,4726,4726
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09741856177012907,0.7148972602739726,0.7148972602739726,0.9019226614819615,0.021796407185628742,0.0220349967595593,0.9025814382298709,0.9003636363636364,0.09807733851803846,0.09741856177012907,0.09963636363636363,0.5029109589041096,0.21198630136986302,0.5029109589041096,0.21198630136986302,0.02089735709895513,0.024727272727272726,0.0022178018662345478,-0.0022178018662345617,0.0038299156283175956,2097,3254,1375,3254,1375,2937,1238,317,137,0,0,0,0,2937,1238,0.0,0.0,0.0,0.020429009193054137,0.025040387722132473,0.09741856177012907,0.09963636363636363,0.0,0.0,0.0,0.0,4629,4629
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.09513868177751268,0.7351027397260274,0.7351027397260274,0.9074191502853519,0.03563941299790356,0.03487634749524413,0.9048613182224873,0.9136429608127722,0.09258084971464807,0.09513868177751268,0.08635703918722787,0.5195205479452055,0.2155821917808219,0.5195205479452055,0.2155821917808219,0.035788845809722636,0.03265602322206096,-0.00878164259028491,0.008781642590284813,-0.0031328225876616766,2098,3353,1378,3353,1378,3034,1259,319,119,0,0,0,0,3034,1259,0.0,0.0,0.0,0.03691496374423204,0.03256552819698173,0.09513868177751268,0.08635703918722787,0.0,0.0,0.0,0.0,4731,4731
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,balk,0.0986812289971312,0.0970756707868556,0.7284246575342466,0.7284246575342466,0.9035683942225998,0.020686412787964268,0.020390824129141887,0.9029243292131444,0.9051042415528396,0.09643160577740018,0.0970756707868556,0.09489575844716032,0.5128424657534246,0.2155821917808219,0.5128424657534246,0.2155821917808219,0.020500452215857702,0.020129403306973402,-0.002179912339695278,0.002179912339695278,-0.0003710489088843,2099,3317,1391,3317,1391,2995,1259,322,132,0,0,0,0,2995,1259,0.0,0.0,0.0,0.021035058430717863,0.019857029388403495,0.0970756707868556,0.09489575844716032,0.0,0.0,0.0,0.0,4708,4708
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.10467980295566502,0.7214041095890411,0.7796232876712329,0.895722494147691,0.04198724994504287,0.04192381357735688,0.895320197044335,0.8966230186078566,0.03192168546499255,0.0,0.10337698139214335,0.49794520547945204,0.22277397260273973,0.5561643835616439,0.22277397260273973,0.04156403940886699,0.042729152308752585,-0.0013028215635216833,-0.10337698139214335,0.0011651128998855925,2000,3248,1451,3248,1451,3248,1301,0,150,0,0,340,0,2908,1301,0.0,0.0,0.0,0.04156403940886699,0.04304381245196003,0.0,0.10337698139214335,0.10467980295566502,0.0,0.0,0.0,4699,4699
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.10294117647058823,0.7195205479452055,0.7770547945205479,0.9023814632053208,0.05041831792162043,0.04934563398412358,0.8970588235294118,0.9148174659985684,0.025531001930916113,0.0,0.08518253400143164,0.5013698630136987,0.21883561643835617,0.5589041095890411,0.21883561643835617,0.05116421568627451,0.04509663564781675,-0.017758642469156594,-0.08518253400143164,-0.006067580038457761,2001,3264,1397,3264,1397,3264,1278,0,119,0,0,336,0,2928,1278,0.0,0.0,0.0,0.05116421568627451,0.048513302034428794,0.0,0.08518253400143164,0.10294117647058823,0.0,0.0,0.0,4661,4661
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.10545565376409631,0.7136986301369863,0.772945205479452,0.8948046371833405,0.035223748338502434,0.035637612709317305,0.8945443462359037,0.8954248366013072,0.030914555603263203,0.0,0.10457516339869281,0.502568493150685,0.21113013698630137,0.5618150684931507,0.21113013698630137,0.034440719292898506,0.03848946986201888,-0.0008804903654034968,-0.10457516339869281,0.004048750569120373,2002,3281,1377,3281,1377,3281,1233,0,144,0,0,346,0,2935,1233,0.0,0.0,0.0,0.034440719292898506,0.0373073803730738,0.0,0.10457516339869281,0.10545565376409631,0.0,0.0,0.0,4658,4658
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.0983860955927995,0.7155821917808219,0.7698630136986301,0.8973588146875671,0.036476868327402136,0.036933648271419366,0.9016139044072005,0.8878048780487805,0.03457161262615418,0.0,0.11219512195121951,0.4974315068493151,0.21815068493150686,0.5517123287671233,0.21815068493150686,0.03476101800124146,0.041811846689895474,0.013809026358419962,-0.11219512195121951,0.007050828688654011,2003,3222,1435,3222,1435,3222,1274,0,161,0,0,317,0,2905,1274,0.0,0.0,0.0,0.03476101800124146,0.04081632653061224,0.0,0.11219512195121951,0.0983860955927995,0.0,0.0,0.0,4657,4657
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.10292728989612843,0.7001712328767123,0.7561643835616438,0.8978919631093544,0.029891304347826088,0.029863855950812472,0.8970727101038716,0.8997821350762527,0.030303030303030304,0.0,0.10021786492374728,0.488013698630137,0.21215753424657535,0.5440068493150685,0.21215753424657535,0.03179099779666352,0.025417574437182282,-0.002709424972381136,-0.10021786492374728,-0.0063734233594812395,2004,3177,1377,3177,1377,3177,1239,0,138,0,0,327,0,2850,1239,0.0,0.0,0.0,0.03179099779666352,0.025020177562550445,0.0,0.10021786492374728,0.10292728989612843,0.0,0.0,0.0,4554,4554
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.09984639016897082,0.7136986301369863,0.7693493150684931,0.9002159827213823,0.029601602492766527,0.02937365010799136,0.9001536098310292,0.9003636363636364,0.02958963282937365,0.0,0.09963636363636363,0.5017123287671232,0.21198630136986302,0.5573630136986302,0.21198630136986302,0.028878648233486945,0.030545454545454546,-0.00021002653260715487,-0.09963636363636363,0.001666806311967601,2005,3255,1375,3255,1375,3255,1238,0,137,0,0,325,0,2930,1238,0.0,0.0,0.0,0.028878648233486945,0.03150242326332795,0.0,0.09963636363636363,0.09984639016897082,0.0,0.0,0.0,4630,4630
H2B0114,S082,sobol_symmetric,0.8,0.7,16,14,14,0.3,0.3,0.1,noshow,0.1,0.10039549741405537,0.7087328767123288,0.7652397260273973,0.8988056460369164,0.03848735735063773,0.038002171552660155,0.8996045025859446,0.8968133535660091,0.02953311617806732,0.0,0.10318664643399089,0.5063356164383561,0.2023972602739726,0.5628424657534247,0.2023972602739726,0.03407362336477031,0.04779969650986343,0.0027911490199354905,-0.10318664643399089,0.013726073145093123,2006,3287,1318,3287,1318,3287,1182,0,136,0,0,330,0,2957,1182,0.0,0.0,0.0,0.03407362336477031,0.050761421319796954,0.0,0.10318664643399089,0.10039549741405537,0.0,0.0,0.0,4605,4605
