comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_horizon_only,10,-0.018219178082191534,-0.019493150684931453,-0.016951883561643278,contradicted,0.06689730224593586,0.06356585703122757,0.0706073902523613,supported,BG00558,strict
both_flexible_vs_baseline,10,-8.904109589057408e-05,-0.0016234589041097085,0.0019386986301365978,inconclusive,0.0007322376433437471,-0.0033848637924412915,0.004881892904762989,inconclusive,BG00559,strict
both_flexible_vs_reservation_only,10,-8.904109589057408e-05,-0.001637157534246644,0.001972602739725701,inconclusive,0.0007322376433437471,-0.0033186666224188843,0.004957175901177479,inconclusive,BG00559,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00559,strict
both_flexible_vs_baseline,10,0.0011835616438357177,-0.0005042465753420862,0.0029369863013697824,inconclusive,0.0005223726228760106,-0.001533064936197988,0.002602319989114314,inconclusive,BG00560,strict
both_flexible_vs_reservation_only,10,0.00072876712328791,-0.0013808219178074368,0.0025698630136982248,inconclusive,3.6158334998181994e-05,-0.002563240381274216,0.0030081200877157582,inconclusive,BG00560,strict
both_flexible_vs_horizon_only,10,2.7397260273998025e-05,5.479452054801826e-06,6.027397260279788e-05,inconclusive,3.016613685463687e-05,-3.543836515695897e-05,0.00010193656508800446,inconclusive,BG00560,strict
both_flexible_vs_baseline,10,-0.0006958904109592545,-0.004394657534247081,0.0026191780821915767,inconclusive,0.0006948623532437304,-0.0012238336011530702,0.0025745887228423737,inconclusive,BG00561,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00561,strict
both_flexible_vs_horizon_only,10,-0.0006958904109592545,-0.004323287671233279,0.0026467123287671865,inconclusive,0.0006948623532437304,-0.0012677553543069162,0.002573598946706212,inconclusive,BG00561,strict
both_flexible_vs_baseline,10,-0.001305936073059244,-0.0032513698630137863,0.0006851598173519776,inconclusive,0.0016120313764010797,-0.0024310483890116427,0.006027398934785675,inconclusive,BG00562,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00562,strict
both_flexible_vs_horizon_only,10,-0.001305936073059244,-0.0032694063926939744,0.0007671232876714152,inconclusive,0.0016120313764010797,-0.0025816812046412403,0.005975043986084438,inconclusive,BG00562,strict
both_flexible_vs_baseline,10,-0.08206164383561623,-0.0872054794520545,-0.07717123287671204,contradicted,0.26239624953650764,0.2606368404632449,0.26397177352911977,supported,BG00563,strict
both_flexible_vs_reservation_only,10,-0.0021917808219178102,-0.007863184931506704,0.002965924657534236,inconclusive,0.002393761464608435,0.00036180297208442797,0.004094524381519686,inconclusive,BG00563,strict
both_flexible_vs_horizon_only,10,-0.07780821917808221,-0.08326832191780828,-0.0733902397260275,contradicted,0.19122727854384225,0.189712557528371,0.19275312885742693,supported,BG00563,strict
both_flexible_vs_baseline,10,-0.03656164383561674,-0.03919880136986335,-0.033780821917808894,contradicted,0.056569675485180895,0.053015032797376765,0.06008345300735182,supported,BG00564,strict
both_flexible_vs_reservation_only,10,0.0024520547945207417,-0.0019111301369863038,0.00662328767123327,inconclusive,0.0017008568222775077,-0.002108274018383635,0.005737838529388461,inconclusive,BG00564,strict
both_flexible_vs_horizon_only,10,-0.03656164383561674,-0.03928784246575389,-0.03378767123287717,contradicted,0.056569675485180895,0.05305381118263179,0.060175598320568076,supported,BG00564,strict
both_flexible_vs_baseline,10,-0.038504109589040915,-0.041906986301369284,-0.03511780821917834,contradicted,0.2137194088203656,0.21179279470591375,0.2154879307845867,supported,BG00565,strict
both_flexible_vs_reservation_only,10,-0.023501369863013478,-0.029255479452054416,-0.017440821917808016,contradicted,0.0009575811017391578,-0.0011641783703400855,0.003255811934633286,inconclusive,BG00565,strict
both_flexible_vs_horizon_only,10,-0.0393698630136984,-0.043485205479451734,-0.03507383561643836,contradicted,0.21081309363181439,0.20906749563590582,0.21231805122804015,supported,BG00565,strict
both_flexible_vs_baseline,10,-1.369863013698236e-05,-6.164383561645393e-05,2.0547945205506846e-05,inconclusive,7.065251329140265e-05,0.0,0.00020550883928736053,inconclusive,BG00566,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00566,strict
both_flexible_vs_horizon_only,10,-1.369863013698236e-05,-6.164383561645393e-05,2.0547945205506846e-05,inconclusive,7.065251329140265e-05,0.0,0.00019906013870051308,inconclusive,BG00566,strict
both_flexible_vs_baseline,10,0.0008310502283103594,5.4794520547784555e-05,0.0016986301369861581,inconclusive,0.0014507324032857704,-0.0012987375839827314,0.006021348710475416,inconclusive,BG00567,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00567,strict
both_flexible_vs_horizon_only,10,0.0008310502283103594,4.543378995413219e-05,0.0017077625570773977,inconclusive,0.0014507324032857704,-0.0012659348018532266,0.006040990894287668,inconclusive,BG00567,strict
both_flexible_vs_baseline,10,0.00010958904109614753,-0.0011780821917801278,0.0012054794520549804,inconclusive,0.0020900402891343094,-1.6935458907618157e-05,0.004828755579757543,inconclusive,BG00568,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00568,strict
both_flexible_vs_horizon_only,10,0.0008630136986301662,-0.0024383561643834565,0.003986643835616453,inconclusive,0.0012214846179023687,-0.0025182188246271084,0.004731217228966544,inconclusive,BG00568,strict
both_flexible_vs_baseline,10,-0.027876712328767615,-0.0301854452054799,-0.025602739726027994,contradicted,0.35506898155480543,0.3530421630611377,0.3568500340840997,supported,BG00569,strict
both_flexible_vs_reservation_only,10,0.03363698630136974,0.030472602739726136,0.036027397260273694,supported,0.006179265967173908,0.0032173393273456476,0.009015984058331003,supported,BG00569,strict
both_flexible_vs_horizon_only,10,-0.07697260273972624,-0.07952071917808255,-0.07484246575342504,contradicted,0.3286792345121872,0.3260877267143783,0.331266492566457,supported,BG00569,strict
both_flexible_vs_baseline,10,-0.011054794520547761,-0.016123287671232625,-0.005794520547945079,contradicted,0.002510995888508283,-0.005571828168348236,0.010160278611349457,inconclusive,BG00570,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00570,strict
both_flexible_vs_horizon_only,10,-0.011054794520547761,-0.01610993150684934,-0.005726027397259946,contradicted,0.002510995888508283,-0.005555683897683317,0.010300454252195782,inconclusive,BG00570,strict
both_flexible_vs_baseline,10,-0.03533561643835611,-0.03741797945205501,-0.03321198630136978,contradicted,0.012324191088476832,0.006435299216608815,0.01808467936712893,supported,BG00571,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00571,strict
both_flexible_vs_horizon_only,10,-0.03533561643835611,-0.03741113013698635,-0.033239554794520496,contradicted,0.012324191088476832,0.006881318759653127,0.018040741626956767,supported,BG00571,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00572,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00572,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00572,strict
both_flexible_vs_baseline,10,0.0015958904109588778,-0.0008082191780821272,0.004164383561643715,inconclusive,0.0016570625741872847,-0.00013137565913517917,0.0033993079871125127,inconclusive,BG00573,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00573,strict
both_flexible_vs_horizon_only,10,0.0015958904109588778,-0.000815239726027406,0.004171575342465655,inconclusive,0.0016570625741872847,-0.00018306913902555784,0.0033605863653846805,inconclusive,BG00573,strict
both_flexible_vs_baseline,10,0.0006757990867579444,-0.0027036529680365805,0.0035801369863014063,inconclusive,0.005923377143870978,0.00011961717963779599,0.011966375091906916,supported,BG00574,strict
both_flexible_vs_reservation_only,10,0.0003196347031963698,-0.003013698630136707,0.0031235159817351857,inconclusive,0.0025010829774292586,-0.0023366894344091877,0.008171948696442916,inconclusive,BG00574,strict
both_flexible_vs_horizon_only,10,0.00014611872146107484,-0.0019452054794523055,0.00238356164383553,inconclusive,9.939839814632201e-05,-0.00037274909025220015,0.0007053498354104848,inconclusive,BG00574,strict
both_flexible_vs_baseline,10,-0.000849315068493095,-0.0026210045662099853,0.001205479452054992,inconclusive,0.0004091878928192294,-0.0006211297555059935,0.0014027046961943082,inconclusive,BG00575,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00575,strict
both_flexible_vs_horizon_only,10,-0.000849315068493095,-0.0026118721461186553,0.0012237442922376403,inconclusive,0.0004091878928192294,-0.0006139201820219963,0.0013881526380668855,inconclusive,BG00575,strict
both_flexible_vs_baseline,10,-0.0011232876712329199,-0.003534246575342284,0.0014520547945202438,inconclusive,0.0017915538818059629,-0.0024476776685019726,0.006238806377073948,inconclusive,BG00576,strict
both_flexible_vs_reservation_only,10,-0.0011232876712329199,-0.003506849315068429,0.0015479452054791077,inconclusive,0.0017915538818059629,-0.002476581452297621,0.006400032376878899,inconclusive,BG00576,strict
both_flexible_vs_horizon_only,10,0.0002328767123287112,-0.0005753424657534711,0.0010684931506849467,inconclusive,0.0013707573055333545,-0.0023779986880527403,0.004822062997460789,inconclusive,BG00576,strict
both_flexible_vs_baseline,10,0.1233808219178075,0.1198136986301364,0.12692095890410895,supported,0.3071365113085837,0.30372969914755393,0.31019384826900775,supported,BG00577,strict
both_flexible_vs_reservation_only,10,0.1422082191780814,0.13949013698630086,0.14509589041095797,supported,0.01568347862241646,0.01140787377528248,0.020478010017564833,supported,BG00577,strict
both_flexible_vs_horizon_only,10,-0.06562739726027342,-0.06872876712328706,-0.06253136986301319,contradicted,0.2819807304031525,0.27863364389289047,0.2857426809820489,supported,BG00577,strict
both_flexible_vs_baseline,10,-0.0003972602739725217,-0.0016164383561645857,0.0005684931506849857,inconclusive,0.00248431187316247,-0.0019403000750407523,0.00687222255315133,inconclusive,BG00578,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00578,strict
both_flexible_vs_horizon_only,10,0.0001301369863013657,-0.0011097602739729387,0.00139726027397256,inconclusive,0.0019510272906387515,-0.0012654827290172971,0.005267010714482885,inconclusive,BG00578,strict
both_flexible_vs_baseline,10,-0.05208219178082214,-0.0543905821917811,-0.049965582191780565,contradicted,0.05238572143423723,0.04741011861823316,0.057161569541532634,supported,BG00579,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00579,strict
both_flexible_vs_horizon_only,10,-0.05208219178082214,-0.054438698630137276,-0.049910958904109806,contradicted,0.05238572143423723,0.047212692931323796,0.05716262254782132,supported,BG00579,strict
both_flexible_vs_baseline,10,-0.0006027397260273904,-0.0026849315068492577,0.0012328767123286329,inconclusive,0.02849166861162634,0.024329553753034038,0.03217610671926506,supported,BG00580,strict
both_flexible_vs_reservation_only,10,-0.0009954337899543476,-0.003324657534246484,0.0010867579908674417,inconclusive,0.027258880392667557,0.022638007340564145,0.032014024988928455,supported,BG00580,strict
both_flexible_vs_horizon_only,10,-0.00031963470319628095,-0.000977168949771523,0.00014611872146118586,inconclusive,0.00040726375255889513,-0.00012170303494075093,0.000899833875498524,inconclusive,BG00580,strict
both_flexible_vs_baseline,10,0.0009132420091324089,-0.00034726027397253797,0.0030136986301368524,inconclusive,0.00020698623350736688,-0.0005977037893588613,0.0012272371502158768,inconclusive,BG00581,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00581,strict
both_flexible_vs_horizon_only,10,0.0009132420091324089,-0.0003470319634702237,0.002995433789954227,inconclusive,0.00020698623350736688,-0.0005888388662225383,0.0012333355171990402,inconclusive,BG00581,strict
both_flexible_vs_baseline,10,-0.03434703196347109,-0.037652968036530385,-0.031196347031964444,contradicted,0.025369152321141175,0.020966191450244975,0.02991651931602198,supported,BG00582,strict
both_flexible_vs_reservation_only,10,-0.002136986301369925,-0.00503196347031979,0.0007856164383562728,inconclusive,0.00021238986677024618,-0.0029945600667633065,0.0035644288450552225,inconclusive,BG00582,strict
both_flexible_vs_horizon_only,10,-0.031497716894978024,-0.033762557077626314,-0.02946118721461277,contradicted,0.023682321097635784,0.02039444064630777,0.026932349580879856,supported,BG00582,strict
both_flexible_vs_baseline,10,0.00043835616438315795,-0.001315239726027617,0.002164554794520162,inconclusive,0.0012869141420146723,-0.0013224741819178737,0.0037369581648076067,inconclusive,BG00583,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00583,strict
both_flexible_vs_horizon_only,10,0.00043835616438315795,-0.0013563356164386525,0.002171404109588487,inconclusive,0.0012869141420146723,-0.0012480954592615533,0.0037150294640096444,inconclusive,BG00583,strict
both_flexible_vs_baseline,10,-0.0682397260273974,-0.07141780821917801,-0.06511643835616475,contradicted,0.3252763798521779,0.3208921570501169,0.33009815812470233,supported,BG00584,strict
both_flexible_vs_reservation_only,10,0.012335616438355712,0.006698287671232685,0.01817157534246506,supported,0.00337528720318061,-0.00107429892597588,0.008391071357449301,inconclusive,BG00584,strict
both_flexible_vs_horizon_only,10,-0.07086301369863036,-0.07389760273972615,-0.06831506849315089,contradicted,0.2889730953418697,0.2855982696563613,0.29221487660520246,supported,BG00584,strict
both_flexible_vs_baseline,10,-0.03170776255707668,-0.03459360730593508,-0.02902260273972495,contradicted,0.022596926089011794,0.017516226638616694,0.02780691525736646,supported,BG00585,strict
both_flexible_vs_reservation_only,10,-0.012922374429223105,-0.017516210045661302,-0.008629452054794096,contradicted,0.0036767710937941067,0.00014340233504683695,0.007256131848909044,inconclusive,BG00585,strict
both_flexible_vs_horizon_only,10,-0.03170776255707668,-0.03463036529680262,-0.029095662100455773,contradicted,0.022596926089011794,0.01756764289472886,0.02775818290432759,supported,BG00585,strict
both_flexible_vs_baseline,10,-0.0002945205479451429,-0.00176027397260254,0.0013085616438357757,inconclusive,0.0017009978235848822,-0.0021472428061865396,0.005114803231584432,inconclusive,BG00586,strict
both_flexible_vs_reservation_only,10,-0.0002945205479451429,-0.0018015410958906004,0.0012465753424659302,inconclusive,0.0017009978235848822,-0.00210898649109456,0.0051409856712445355,inconclusive,BG00586,strict
both_flexible_vs_horizon_only,10,-0.0002945205479451429,-0.0018017123287670926,0.0013082191780821645,inconclusive,0.0017009978235848822,-0.0021250807178580184,0.005205731345386642,inconclusive,BG00586,strict
both_flexible_vs_baseline,10,-0.0002328767123287334,-0.003075684931506713,0.0020275684931507876,inconclusive,0.0004669333129492026,-0.0014624442371766802,0.0023442367389943665,inconclusive,BG00587,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00587,strict
both_flexible_vs_horizon_only,10,-0.0002328767123287334,-0.003027397260274034,0.002027568493150839,inconclusive,0.0004669333129492026,-0.0013711341690998203,0.0023731535930583045,inconclusive,BG00587,strict
both_flexible_vs_baseline,10,-0.019086757990868543,-0.02266666666666733,-0.015570319634704127,contradicted,0.007651473667824438,0.0015942720873464895,0.014061827203852994,supported,BG00588,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00588,strict
both_flexible_vs_horizon_only,10,-0.019086757990868543,-0.022584703196347908,-0.015598173515982833,contradicted,0.007651473667824438,0.001607293769709636,0.014084235731779984,supported,BG00588,strict
both_flexible_vs_baseline,10,-0.08228767123287584,-0.08554828767123192,-0.07899931506849225,contradicted,0.13557520123590255,0.13054681195468176,0.13986116108348845,supported,BG00589,strict
